sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,blue tubing,"```json
{
  ""present"": true,
  ""evidence_element"": ""blue tubing"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Adjust the position of the tubing to stay within the slide's boundary."",
  ""confidence"": 0.9
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s24__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp2,"{
  ""present"": true,
  ""evidence_element"": ""shp2"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the slide content to ensure all elements are within the safe margin."",
  ""confidence"": 0.9
}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s17__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reformat the text to fit within the box"", ""confidence"": 0.9}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reformat the text to fit within the box"", ""confidence"": 0.9}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,shp3,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}
```"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s4__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp3,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the font size or reduce the text length to fit within the box."",
  ""confidence"": 0.9
}
```"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,logo,"{
  ""present"": true,
  ""evidence_element"": ""logo"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the logo to the center or adjust the text alignment to accommodate the logo."",
  ""confidence"": 0.9
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,logo,"```json
{
  ""present"": true,
  ""evidence_element"": ""logo"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Move the logo to the center or adjust the text alignment to accommodate the logo."",
  ""confidence"": 0.9
}
```"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,shp68,"{
  ""present"": true,
  ""evidence_element"": ""shp68"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the position of the text box to align with the baseline of the other text elements."",
  ""confidence"": 0.8
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s1__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp68,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp68"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the position of the text box to align with the baseline of the slide."",
  ""confidence"": 0.8
}
```"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,True,True,But I missed all my colleagues,"{
  ""present"": true,
  ""evidence_element"": ""But I missed all my colleagues"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the font size to match the rest of the text."",
  ""confidence"": 0.9
}"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,text block at the bottom,"{
  ""present"": true,
  ""evidence_element"": ""text block at the bottom"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the font size to match the rest of the text."",
  ""confidence"": 0.9
}"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,False,shp273,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp273"",
  ""evidence_region"": ""center"",
  ""fix"": ""Ensure consistent font size with other text elements on the slide."",
  ""confidence"": 0.9
}
```"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,True,True,shp2,"{""present"": true, ""evidence_element"": ""shp2"", ""evidence_region"": ""bottom-left"", ""fix"": ""Move the text to the right within the slide boundaries"", ""confidence"": 0.9}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom-right"", ""fix"": ""Move the text to the right side within the slide boundaries"", ""confidence"": 0.9}"
4d21131e737edf33a8cf5d1376403ede-20220308_Open_C__s1__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,shp273,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp273"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size to match the slide's theme or adjust the text to be more consistent with the rest of the slide."",
  ""confidence"": 0.9
}
```"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,EMBL logo,"{
  ""present"": true,
  ""evidence_element"": ""EMBL logo"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the EMBL logo slightly to the left to ensure it is within the safe margin."",
  ""confidence"": 0.9
}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,EMBL logo,"{
  ""present"": true,
  ""evidence_element"": ""EMBL logo"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the EMBL logo slightly to the left to ensure it is within the safe margin."",
  ""confidence"": 0.9
}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,False,shp12,"{
  ""present"": true,
  ""evidence_element"": ""shp12"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Ensure the image is fully within the slide boundaries."",
  ""confidence"": 1.0
}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s3__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,False,True,shp12,"{
  ""present"": true,
  ""evidence_element"": ""shp12"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the content to fit within the slide's boundaries."",
  ""confidence"": 0.9
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,True,Hand of person in the foreground,"{
  ""present"": true,
  ""evidence_element"": ""Hand of person in the foreground"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the camera angle to avoid capturing the hand in the foreground."",
  ""confidence"": 0.9
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,True,False,True,shp105,"{""present"": true, ""evidence_element"": ""shp105"", ""evidence_region"": ""center"", ""fix"": ""Adjust the position of shp105 to ensure it does not overlap with shp107"", ""confidence"": 0.9}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,True,shp105,"{""present"": true, ""evidence_element"": ""shp105"", ""evidence_region"": ""center"", ""fix"": ""Adjust the position of shp105 to ensure it does not overlap with shp107"", ""confidence"": 0.9}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,False,True,shp104,"{
  ""present"": true,
  ""evidence_element"": ""shp104"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the bounding box of shp104 to ensure it does not overlap with other elements."",
  ""confidence"": 0.9
}"
9b237c3961be6d09d55ef0f1580b9ec8-GOSH_Keynote_-___s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,shp104,"{
  ""present"": true,
  ""evidence_element"": ""shp104"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the bounding box of shp104 to ensure it does not overlap with other elements."",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,True,False,True,Text in the purple box,"{
  ""present"": true,
  ""evidence_element"": ""Text in the purple box"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the size of the box or shorten the text"",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp139,"{""present"": true, ""evidence_element"": ""shp139"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box."", ""confidence"": 0.9}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp139,"{""present"": true, ""evidence_element"": ""shp139"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box."", ""confidence"": 0.9}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,shp139,"{
  ""present"": true,
  ""evidence_element"": ""shp139"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
20d95200c4abf876205b85c17f55b2d3-FAIR_and_Open_D__s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp139,"{
  ""present"": true,
  ""evidence_element"": ""shp139"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,Johnson & Johnson,"{""present"": true, ""evidence_element"": ""Johnson & Johnson"", ""evidence_region"": ""bottom-left"", ""fix"": ""Change the font size to match the rest of the text"", ""confidence"": 0.9}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,True,True,[shp2],"{""present"": true, ""evidence_element"": ""[shp2]"", ""evidence_region"": ""center"", ""fix"": ""Adjust the font size to match the body text font size"", ""confidence"": 0.9}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""bottom"", ""fix"": ""Change font size to match the title font size"", ""confidence"": 0.9}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,Johnson & Johnson,"{
  ""present"": true,
  ""evidence_element"": ""Johnson & Johnson"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Change the font size of 'Johnson & Johnson' to match the main text"",
  ""confidence"": 0.9
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,shp2,"{
  ""present"": true,
  ""evidence_element"": ""shp2"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size of the title to match the body text size."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,False,True,arrow pointing to 'Treated tree',"{""present"": true, ""evidence_element"": ""arrow pointing to 'Treated tree'"", ""evidence_region"": ""center"", ""fix"": ""Move the arrow and label to within the slide's safe margin"", ""confidence"": 0.9}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s18__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,True,[shp2],"{
  ""present"": true,
  ""evidence_element"": ""[shp2]"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of [shp2] to match the body text size or adjust the body text size to match the title."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,True,False,True,Synthenta logo,"{""present"": true, ""evidence_element"": ""Synthenta logo"", ""evidence_region"": ""bottom-right"", ""fix"": ""Move the Synthenta logo to the center-bottom or reduce its size"", ""confidence"": 0.9}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,False,True,shp10,"{
  ""present"": true,
  ""evidence_element"": ""shp10"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Adjust the position of the image to ensure it is fully within the slide boundaries."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s26__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,True,False,True,shp6146,"{
  ""present"": true,
  ""evidence_element"": ""shp6146"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the image to fit within the slide boundaries."",
  ""confidence"": 0.9
}"
d7f4b97aef5b99bf6c1a76435deeb1e7-2023-08-31_Atel__s13__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
d7f4b97aef5b99bf6c1a76435deeb1e7-2023-08-31_Atel__s13__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
d7f4b97aef5b99bf6c1a76435deeb1e7-2023-08-31_Atel__s13__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,False,True,shp2,"{""present"": true, ""evidence_element"": ""shp2"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position or size of the text box to ensure the text fits within the slide boundaries."", ""confidence"": 0.9}"
d7f4b97aef5b99bf6c1a76435deeb1e7-2023-08-31_Atel__s13__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp2,"{""present"": true, ""evidence_element"": ""shp2"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the position or size of the text box to ensure the text fits within the slide boundaries."", ""confidence"": 0.9}"
11271d0c1294680fce9eb2705c4ecc65-SAKRAMEN_DASAR___s2__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
d7f4b97aef5b99bf6c1a76435deeb1e7-2023-08-31_Atel__s13__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,False,True,shp8,"{
  ""present"": true,
  ""evidence_element"": ""shp8"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reposition the text to fit within the slide."",
  ""confidence"": 0.9
}"
